Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
15f6818d-cc0c-4e36-afcd,2024-04-28,11:50 AM, Station, Debit Card,Adult,Standard,Advance,2.0,Liverpool Lime Street,manchester piccadilly,04/29/2024,11:15 AM,11:45:00,12:26:00,Delayd,Technical Issue,1
35d0e100-00be-4c2f-ab32,2024-02-02,10:41:56,Online,debit card,Senior,Standard,ADVANCE,£5.00, London St Pancras,Birmingham New Street,22-02-2024,09:00:00,10:20:00,10:20 AM,On-Time,,No
5f3d2bf9-0720-4840-b3e2,10/01/2024,05:26:45,online,Contacless,,standard,Anytime  ,16.0,London St Pancras  ,Birmingham New Street  ,01/10/2024,6:45 AM,08:05:00,8:05 AM,On-Time,,no
e12d0b3e-1ca4-4b0d-9133,20/01/2024,12:01 PM,Station,Contactless,None,standard,Off-Peak,3.0,Manchester Piccadilly,LIVERPOOL LIME STREET,20-01-2024,13:30:00,14:00:00,2:00 PM,On Time,,no
57270295-4c04-41ef-8d60,03/21/2024,7:27 AM,Online,Credit Card,,Standard, Anytime,70.0,London Kings Cross,York  ,2024-03-21,07:45:00,9:35 AM,09:35:00,OnTime,,false
81DA51F4-C713-4130-A025,11/04/2024,17:39:57, Station,Credit Card  , Adult,Standrd,Advance  ,4.0,London Euston,BIRMINGHAM NEW STREET,"April 12, 2024",16:00:00,17:20:00,,On-Time,,-
2f8b6a7d-f30d-4726-a2b0,2024/04/14,02:57:53,Station,Contactless,Adult,Standard  , Off-Peak,7.0,London Euston,BIRMINGHAM NEW STREET,04/14/2024,04:15:00,05:35:00,05:35:00,On Time,,0
ee66d563-b63c-4a67-b5e9,04/03/2024,01:43:55,station  ,Contacless,,Standrd,Advance,8.0,LONDON ST PANCRAS,Birmingham New Street,2024-04-04,00:00:00,01:20:00,1:20 AM,On Time,,0
efc71396-e88c-4d6d-8c29,2024-04-29,12:26:54,Station,CREDIT CARD,,Standard,Advance,3.0, Manchester Piccadilly, Liverpool Lime Street,04/30/2024,10:45:00,11:15:00,11:15:00,On Time,,false
564fd766-c287-46d3-880b,01/12/2024,01:24:37,Online,Contactless  ,,Standard,off-peak,53.0,London Kings Cross,York,12-01-2024,2:45 AM,04:35:00,04:35:00, On Time  ,,FALSE
5dc4def6-34f9-460e-ad0e,09/01/2024,02:06:38, Station,contactless,,Standard,advance,35.0,London Kings Cross,York,10/01/2024,00:30:00,2:20 AM,02:20:00,ON TIME,,FALSE
5bf9d7c6-9867-49a7-a530,2024-04-21,15:09:33,Online  ,contactless,Adult,First Class  ,Advance,£36.00,London St Pancras  ,Birmingham New Street,04/22/2024,1:30 PM,2:50 PM,2:50 PM,On-Time,,false
6fa811e9-06cc-46f2-a402,"April 27, 2024",00:59:43,Online  ,Credit Card,,Standard, Off-Peak,10.0,London Euston,Birmingham New Street,2024/04/27,02:15:00,03:35:00,, cancelled  ,Signal Failure,no
fa526140-d5fe-4d90-9aa1,04/21/2024,4:45 AM,Online,Credit Card,,Standard  ,Off-Peak,8.0, Liverpool Lime Street,crewe,2024-04-21,06:15:00,06:50:00,06:50:00,On Time,,no
f9a1db7c-eae3-4de7-8841,2024-04-03,11:54 PM,STATION, Credit Card  ,ADULT  ,Standrd,advance,4.0, London Euston,Birmingham New Street,04-04-2024,22:15:00,23:35:00,23:35:00,On Time,,no
5f51ebc8-023b-4c40-be99,2024-04-09,7:33 PM, Station  ,Credit Crad, Adult,Standard, Advance,4.0,London Euston,Birmingham New Street,04/10/2024,5:45 PM,19:05:00,n/a,on time,,N
b4ed8973-f1f5-46f1-aa9d,03/03/2024,16:12:19,Station,Debit Card,,Standard, Off-Peak,12.0,london st pancras,BIRMINGHAM NEW STREET,03-03-2024,17:45:00,19:05:00,19:05:00,On Time,,0
f97f9a43-7bab-4563-ab7d,07/02/2024,16:58:43,Online,CC,,Standard, advance,8.0,London St Pancras,Birmingham New Street,02/21/2024,15:15:00,16:35:00,16:35:00,on time,None,false
30e61294-03a3-4c65-b690,10-04-2024,8:17 AM,Online,Creditcard,,standard, ADVANCE,18.0,London Paddington,Oxford,2024-04-11,07:45:00,09:15:00,9:15 AM,on time,,0
89c43ff8-eff2-48e8-8a37,26-01-2024,15:16:22, Online,CREDIT CARD,,Standard,Advance,86.00 GBP,Manchester Piccadilly,London Paddington,"January 27, 2024",13:45:00,16:00:00,16:00:00,ON TIME  ,,0
318cb5bb-12f1-44bb-951a,2024/04/11,10:04:22,Online,CC,Adult,Standard  ,Off-Peak,8.0,LONDON ST PANCRAS,Birmingham New Street,04/11/2024,11:30:00,12:50:00,12:50 PM,ON TIME,,FALSE
9d99c75f-f1ce-4631-a931,2024-01-25,08:12:09,online,CC,Disabled  ,Standard, Advance,4.0,York,Doncaster  ,2024/01/26,6:30 AM,07:00:00,07:00:00,ON TIME,,false
27f90e92-3cf5-41cb-bbb4,01/13/2024,05:28:08,Station,Creditcard,,Standard,OFF-PEAK,5.0,Liverpool Lime Street, Manchester Piccadilly,2024-01-13,06:45:00,7:15 AM,07:15:00,On-Time,,N
230729b1-c383-4df0-8a82,2024/01/20,9:41 AM,STATION,CC,,standard, ADVANCE,76.0, Liverpool Lime Street,London Euston,2024/01/21,08:00:00,10:15:00,, Cancelled  ,Weather,0
e8a245e3-aaf3-444c-a6de,2024/02/10,18:59:29, Online,n/a,Senior,Standard,Advance  ,4.0,london euston,Birmingham New Street,28-02-2024,5:15 PM,18:35:00,18:35:00, On Time,,FALSE
B039651E-A459-4EEC-9A16,04/28/2024,10:44 PM,Online,Contactless,,STANDARD,Advance  ,2.00 GBP,manchester piccadilly,Liverpool Lime Street,29/04/2024,00:00:00,00:30:00,00:30:00,On Time,,false
c10317c4-1a95-415e-b063,2024-04-24,5:07 AM,Online,Credit Crad,None, Standard,Anytime,29.0,BIRMINGHAM NEW STREET,london st pancras,2024-04-24,06:30:00,07:50:00,07:50:00,On Time,,0
e013d7c3-9a96-4d45-97cb,"March 04, 2024",08:06:10,Station,Contactless,,Standard, Advance,7.00 GBP,London Euston,Birmingham New Street,2024-03-05,06:30:00,07:50:00,07:50:00,OnTime,,no
f5ef6fde-c251-47f3-920d,2024-01-27,20:51:48,Station  ,Credit Card,,First Class,Advance,None,manchester piccadilly,Liverpool Lime Street,28-01-2024,19:15:00,7:45 PM,7:45 PM,On Time,,No
bed977e1-d1b2-4cfd-a2ce,"March 07, 2024",15:17:49,station, contactless,,Standard,Anytime,70.0,London Kings Cross  , York,2024-03-07,17:45:00,7:35 PM,,CANCELLED,,N
5e651fd0-c290-4b81-974b,27-01-2024,20:16:46, Online,credit card,,Standrd,Advance,1.0, Birmingham New Street  ,wolverhampton,01/28/2024,18:45:00,19:00:00,19:00:00,On Time,,false
f3b0a5cb-47d9-478f-bfae,07-01-2024,20:18:10,online,Contactless,,1st Class,ADVANCE  ,10.0,Manchester Piccadilly,Liverpool Lime Street,08-01-2024,18:45:00,19:15:00,19:15:00,on time,,0
5a1b9944-e1da-433e-9aa4,2024-02-04,20:21:41,Online,credit card  ,NULL,Standrd,advance,8.0,LONDON ST PANCRAS,Birmingham New Street  ,24-02-2024,18:45:00,20:05:00,20:05:00,on time,,FALSE
7bffac6b-30fe-4151-924d,03/25/2024,06:34:13, Station,Credit Card,,Standard,Anytime,151.0,LIVERPOOL LIME STREET,London Euston,25/03/2024,08:00:00,10:15:00,11:09:00,Delayed,Weather,FALSE
4a65263e-4381-4ba1-ae50,04/01/2024,08:05:33,Station,Credit Card,,Standard,Advance,3000.0,Manchester Piccadilly, LIVERPOOL LIME STREET,2024-01-05,06:30:00,07:00:00,n/a,On-Time,,no
cf622901-0431-49a6-be02,03/02/2024,8:50 AM,STATION,Contactless,,Standard  ,Advance,13.0, LONDON PADDINGTON,Reading,03/03/2024,07:15:00,08:15:00,08:15:00,On Time,,false
38326c26-e6d5-41b9-af14,12-02-2024,05:13:41,Online,CREDIT CARD,Adult,Standard,Advance,2.0,manchester piccadilly,Liverpool Lime Street,27-02-2024,03:30:00,04:00:00,04:00:00, ON TIME,,N
63c361c5-2a19-4558-a159,2024-02-21,08:22:49,Online  ,Credit Card,, Standard  ,Advance  ,13.0,london paddington,Reading,2024-02-23,07:45:00,08:45:00,08:45:00,On Time,,No
491a7523-6251-471f-8ed9,2024-03-10,3:44 AM,ONLINE,Credit Crad,,Standard,Advance,12.0,Manchester Piccadilly,nottingham,2024/03/11,2:00 AM,03:00:00,03:00:00, ON TIME,,FALSE
834949d0-18ff-4081-a893,2024-03-03,11:05 PM, STATION, CREDIT CARD,,Std,Advance,7.0,LONDON EUSTON,Birmingham New Street,04/03/2024,21:30:00,22:50:00,22:50:00, on time,,no
d8e23a19-09e7-4a81-93b9,2024-03-08,9:33 PM,Station, Credit Card,,Std,Advance,£13.00,london paddington  ,Reading  ,2024-03-09,20:00:00,9:00 PM,None,On Time,,-
3170386cf6394f79b8c3,03-01-2024,13:24:07,Station  ,credit card,, Standard, Off-Peak  ,35.0,York,Edinburgh,"January 03, 2024",2:45 PM,17:15:00,5:15 PM,On Time,,0
1d138e22-8829-4fc0-b720,2024-04-07,07:18:47, Online,credit card,,Standard,Off-Peak  ,26.0,London Paddington, Oxford,07-04-2024,7:45 AM,9:15 AM,9:15 AM,On Time,,0
06e807f6-efe4-43b4-bcf8,02/14/2024,15:34:15, Station,Credit Card,,First Class,Anytime,235000.0,Liverpool Lime Street,London Euston,14/02/2024,17:00:00,19:15:00,19:15:00,On Time,,0
39b03ed5-9c57-4bf8-b06f,08-04-2024,21:43:46,station,N/A,,Standard  ,Advance,13.0,LONDON PADDINGTON,READING  ,04/09/2024,20:00:00,21:00:00,21:00:00, On Time,,false
21d3c8f2-adee-4c77-a391,08/02/2024,16:56:42,Online, Credit Card  ,Adult,FIRST CLASS  ,Advance,36.0,London St Pancras,birmingham new street  ,2024-02-09,3:15 PM,16:35:00,16:35:00,On Time,,false
2ad2b12a-f439-4915-9a2f,2024/03/05,4:38 PM,Online, Credit Card,,Standard,Advance,None,Birmingham New Street,READING,06/03/2024,15:00:00,16:30:00,16:30:00,ON TIME,,0
0ed55fbb-a6cc-4149-84cc,18/01/2024,14:25:18,Online,Credit Card,Disabled,standard,advance,8.0,London Paddington  ,READING,01/19/2024,12:45:00,1:45 PM,13:45:00,On Time,,No
c3ca7e6ed1ee4f81a1b0,"January 05, 2024",6:10 AM, online,Credit Card,,Standard,Advance  ,22.0,Birmingham New Street,London St Pancras,2024-01-06,04:30:00,5:50 AM,05:50:00, On Time,,No
bbd2b071-cd6c-41eb-997d,15-01-2024,02:07:03,Station,N/A,,Standrd,OFF-PEAK,£126.00,Manchester Piccadilly, London Euston,2024/01/15,03:30:00,05:20:00,06:02:00,Delayed,Weather Conditions,N
ed24b1b1-1251-46d2-a0ce,01/14/2024,14:28:57,Online, Credit Card,Disabled,Std,Advance,8.00 GBP,London Paddington,Reading,15-01-2024,12:45 PM,13:45:00,13:45:00,On Time,,
28fe5ac0-e4ca-41c3-9c98,06/04/2024,02:51:43,Station,N/A,ADULT,Standard,off-peak,7.0,London Euston,Birmingham New Street,2024/04/06,04:15:00,05:35:00,05:35:00,On Time  ,,false
27f42987-0272-47df-83e0,2024-03-28,08:02:10,Online,Creditcard,None,Standard,Advance,£4.00,York,Doncaster,2024/03/29,6:30 AM,7:00 AM,08:09:00,Delayed,Weather Conditions,No
a17db8cb-b4fb-4cdc-b28f,04/13/2024,07:22:03,ONLINE,CREDIT CARD  ,,Std,Off-Peak,19.0,LONDON PADDINGTON,Reading,13-04-2024,07:45:00,08:45:00,,On Time,,0
22aea55e-2525-4d05-82e3,2024/03/18,06:44:25,Station, Credit Card  ,N/A, Standard,Anytime,151.0,Liverpool Lime Street,London Euston,2024-03-18,8:00 AM,10:15:00,11:03:00,Delyed, Weather,false
586d0066-2280-4146-8a99,2024/04/03,11:34:06,Online,Contactless,, Standard,Off-Peak,53.00 GBP,London Kings Cross,York  ,2024-04-03,13:00:00,14:50:00,14:50:00,OnTime,,no
a08ec6de-fa4e-4f0a-bb36,23/02/2024,10:23:15,Online,Contacless,,Standard, off-peak,53.0,LONDON KINGS CROSS  , YORK,23-02-2024,11:45 AM,13:35:00,1:35 PM,On-Time,,N
3c250076-8e03-4199-b9aa,03/21/2024,09:37:49,Online,Contactless,N/A, Standard, ADVANCE,13.0, London Paddington,Reading,22/03/2024,08:00:00,9:00 AM,09:00:00,ON TIME,,FALSE
7d1ee8ce-d3b0-4056-a13a,2024-02-15,05:10:24,Station,Creditcard,,Standard,Anytime,5.0,Manchester Piccadilly,liverpool lime street  ,15-02-2024,06:30:00,07:00:00,,Cancled,None,0
3561cbe0-00ce-40e0-b295,2024-03-02,20:39:22,Station,Contactless,,Standard,off-peak,-53.0,London Kings Cross,YORK  ,02-03-2024,10:00 PM,11:50 PM,None,On Time,,false
2022c1db-d03d-4817-8336,08-02-2024,14:38:11,Station,Debit Card,DISABLED,Standard,ANYTIME  ,9.0,london euston,Birmingham New Street,08-02-2024,16:00:00,17:20:00,5:20 PM,On-Time,,false
c166c18b-70e6-4f7e-9265,"March 13, 2024",11:21 AM,Online,Credit Card,,First class ,Off-Peak,41.0,LONDON PADDINGTON,reading,03/13/2024,12:45:00,13:45:00,13:45:00,On Time  ,,FALSE
204f7774-b47c-4fbb-8468,18-02-2024,01:43:37,STATION,CREDIT CARD,DISABLED  ,STANDARD, Advance  ,2.0,Liverpool Lime Street,Manchester Piccadilly,19/02/2024,00:00:00,12:30 AM,00:30:00,On Time,,no
00e8f07f-1d8c-4323-8a8b,2024-02-06,11:55:29,STATION  , Contactless,Senior,Standrd,off-peak,3000.0,MANCHESTER PICCADILLY,Liverpool Lime Street,02/06/2024,13:15:00,13:45:00,-,On Time,,no
0a833fa4-8efe-4d9c-8b89,2024-04-28,12:25 AM,Station,Credit Card,,First Class, off-peak  ,30.0, Liverpool Lime Street,Leeds,04/28/2024,1:45 AM,03:15:00,03:15:00,On Time,,No
816fde8bc2c14517ae23,2024-04-16,07:23:23,Online,CC,,Standard,Anytime,35.0,London Paddington,Oxford  ,2024-04-16,07:45:00,09:15:00,09:15:00,on time,,0
a3be0bef-8509-438c-b7aa,04/16/2024,09:13:49,Online,-,Disabled,standard  ,advance,22.0,York  ,Peterborough  ,2024/04/17,07:30:00,08:40:00,08:40:00, On Time  ,,N
2e1b9a85-17c6-44d8-bca0,"February 13, 2024",07:16:14,Station,Contactless,N/A,Standrd,Anytime,5.0,MANCHESTER PICCADILLY,LIVERPOOL LIME STREET,13-02-2024,8:45 AM,09:15:00,09:15:00,OnTime,,N
ff8528fb-c07a-4fd5-9c5f,20/03/2024,05:57:49,station,contactless,, STANDARD,ANYTIME,25.0,london paddington,Reading,20-03-2024,07:15:00,8:15 AM,08:15:00,On Time,,N
3894cae7-e072-4db5-ae2d,2024-01-17,19:05:12,Online,CONTACTLESS,,standard,OFF-PEAK,10.0,LONDON EUSTON,Birmingham New Street,2024/01/17,20:30:00,21:50:00,21:50:00,On Time,,N
2dbfa726-2633-4e9f-aade,25-03-2024,02:07:47,STATION,CREDIT CARD,,Standrd,Advance  ,8.0,London St Pancras,Birmingham New Street,26/03/2024,00:30:00,1:50 AM,01:50:00,ON TIME,,0
12767ca4-2bcc-487a-a661,14/02/2024,14:49:30, Online,Contactless  ,ADULT,standard,ANYTIME,,london st pancras,Leicester,14-02-2024,4:15 PM,17:15:00,17:15:00,ON TIME,,N
a726b933-ab9f-40f6-a4f0,2024-02-05,15:59:58,Online,Contact less,,Standard, ANYTIME,70.0,London Kings Cross,York,05-02-2024,17:15:00,19:05:00,7:05 PM,On Time,,N
cd0986d9-11b4-4900-a6ad,02-04-2024,06:41:04,Online  ,contactless,,Standard,Advance,35.00 GBP,London Kings Cross,York  ,"April 03, 2024",5:00 AM,06:50:00,,On Time,,N
4a9dfd5d-ea7d-4b91-8a8f,2024/01/14,06:38:21,Station, Credit Card,,Standrd,Off-Peak,113.0,Liverpool Lime Street,London Euston  ,01/14/2024,8:00 AM,10:15:00,11:04:00,Delayed,WEATHER,N
c41a8ef9-5716-4841-af3e,04/28/2024,1:47 PM,Online  ,Credit Card,,Std,Off-Peak  ,12.0,London St Pancras,Birmingham New Street,28/04/2024,15:15:00,16:35:00,16:35:00,On Time,,no
57a2b860-8f33-4fb7-95c9,2024-03-14,17:31:38,Station, Credit Card  ,Adult  ,Standard, Advance,8.0, London Paddington,Reading,15/03/2024,4:00 PM,17:00:00,,Cancelled  ,Weather,no
9e4671e4-cf0d-4e47-b744,2024-02-24,06:09:21, Online  ,Credit Card,,Std,Off-Peak,50.0,York,peterborough,24/02/2024,7:30 AM,08:40:00,08:40:00, On Time,,false
09de69a8-8277-49a1-9e2d,11-01-2024,09:51:47, Online,CONTACTLESS,Disabled,First Class, Off-Peak,52.0,London Euston,Birmingham New Street  ,2024-01-11,11:15 AM,12:35:00,12:35:00,On Time,,false
adeca350-683b-47ef-aac1,"February 05, 2024",10:46:01, online,None,Adult,1st Class,Advance,6.0,Manchester Piccadilly  , Liverpool Lime Street,2024-02-17,09:15:00,9:45 AM,10:23:00,Delayd, Weather,false
56b6421f-7262-4d81-9592,2024-01-09,02:01:43,Online,CONTACTLESS,, Standard  ,Advance,35.0, London Kings Cross,York,01/10/2024,00:30:00,2:20 AM,02:20:00,ON TIME  ,,0
23f13bc4-1d30-4247-8b00,21-04-2024,16:18:28,station,Credit Card,,Standard,off-peak,10.0,London Euston,Birmingham New Street,21-04-2024,17:45:00,7:05 PM,19:05:00,OnTime,,No
e88681fa-c9ab-416a-98ae,04-04-2024,13:26:36,Online,CREDIT CARD,Disabled  ,standard,Advance,8.0,London Paddington,Reading,04/05/2024,11:45:00,12:45:00,12:45:00, On Time  ,,no
99982585-4432-4bcf-9fb9,2024-04-08,04:19:52,online,contactless,,standard,off-peak,53.0,London Kings Cross,York,08/04/2024,05:45:00,07:35:00,07:35:00,On Time,,no
cfdb66d7-b64d-4f43-ba50,2024-02-02,20:22:52,Online,CC,,Standard,Advance,,London St Pancras, BIRMINGHAM NEW STREET,12-02-2024,6:45 PM,20:05:00,20:05:00,OnTime,,FALSE
9afe7604-3c67-4d2b-a25c,10-02-2024,22:13:05,Online  ,Contactless,,Standard,Advance,7.0,London Euston,Birmingham New Street,17/02/2024,8:30 PM,21:50:00,21:50:00,On Time,,-
7553267c-6f06-4b81-a2cd,16-01-2024,2:52 AM,Station, Contactless  ,N/A,standard,Off-Peak,5.0,Liverpool Lime Street, Manchester Piccadilly,"January 16, 2024",4:15 AM,04:45:00,04:45:00,OnTime,,0
fe75e402-83bd-4a4b-99db,2024-04-19,11:44:44,Online,CONTACTLESS  ,,Standard,Off-Peak,10.0, LONDON EUSTON,Birmingham New Street,"April 19, 2024",1:00 PM,2:20 PM,2:20 PM,On Time,,FALSE
0f4250f6-0028-46dd-bd12,03/03/2024,09:31:53, Station, CREDIT CARD,,STANDARD,Advance,,Liverpool Lime Street,LONDON EUSTON,03/04/2024,8:00 AM,10:15:00,10:56:00,Delayed,Weather  ,false
2092774b-4007-41c7-996a,14-04-2024,06:42:13,Station, contactless,,Standrd,Advance,35.0,London Kings Cross,york,2024-04-15,05:00:00,06:50:00,06:50:00,On Time,,N
e1cb621e-13e2-4982-b044,2024-01-07,04:58:21,Online,Debit Card,Senior, Standard,off-peak,13.0,London Paddington,Reading,01/07/2024,6:15 AM,07:15:00,,cancelled,STAFFING,false
7f0a09ac-e045-450b-86c9,2024-02-03,09:33:51,Station,credit card,,Standard,ADVANCE,76.0,Liverpool Lime Street  ,London Euston,2024/02/04,08:00:00,10:15:00,,CANCELLED,Weather,false
255defd9-ee44-462e-a54c,2024-04-15,09:14:17,Online,Credit Card,,Standard  ,Advance,35.0,London Kings Cross,YORK,04/16/2024,07:30:00,09:20:00,09:20:00,ON TIME,,0
f5310e9e-d8a1-4b85-b9b2,04/27/2024,17:00:27,ONLINE  ,Credit Crad,,STANDARD,Advance,8.00 GBP,London St Pancras,Birmingham New Street,28-04-2024,15:30:00,16:50:00,16:50:00,OnTime,,FALSE
fc27eec3-1b02-4c23-beeb,29/01/2024,6:04 AM,Online,Credit Card,,Standard,Anytime,£146.00, LONDON PADDINGTON,manchester piccadilly,01/29/2024,07:30:00,09:45:00,9:45 AM, On Time,,no
67538466-0e20-4a95-b2e2,28-04-2024,08:09:06, station,CREDIT CARD  ,,Standard,Advance,13.0,Reading,LONDON PADDINGTON  ,2024-04-29,06:30:00,06:55:00,06:55:00,On Time,None,N
6FBD2AD0-209E-42A5-8FD2,23-04-2024,11:31:44, Online,Contact less,,First Class, Off-Peak,14.0,Manchester Piccadilly,Liverpool Lime Street,23-04-2024,13:00:00,13:30:00,1:30 PM,OnTime,,
d770a6f8-37b6-4680-b3c7,01/19/2024,17:11:46,Station,contactless,None,Standrd,Anytime,47.0,london kings cross  , York,19-01-2024,18:30:00,20:20:00,20:20:00,On Time,,no
f950e091-ded4-4c44-a869,16-04-2024,15:53:09,station,Contact less,,standard,Anytime  ,6.0,Liverpool Lime Street,Manchester Piccadilly,2024-04-16,17:15:00,5:45 PM,17:45:00,OnTime,,0
a31ac556-6171-44e9-b266,04/02/2024,13:50:46,Station,Credit Card,, STANDARD,Advance,3.0, Liverpool Lime Street,MANCHESTER PICCADILLY,03-04-2024,12:15:00,12:45 PM,12:45 PM,On Time  ,,no
9b21deb9-b4c3-4924-852a,2024-04-08,4:29 PM,Station, CREDIT CARD,,Standard,anytime,, LONDON ST PANCRAS,Birmingham New Street,2024-04-08,17:45:00,19:05:00,19:05:00,OnTime,,no
1a69b389-c1ca-45bc-a7da,2024-01-05,20:49:42,Station  ,CREDIT CARD,,standard,advance,£3.00,Manchester Piccadilly,LIVERPOOL LIME STREET,2024-01-06,19:15:00,7:45 PM,19:45:00, ON TIME,,N
003001b0-a042-4ac8-92e6,2024-02-13,03:12:02,Online,contactless,Disabled,STANDARD,Advance,2.0,LIVERPOOL LIME STREET,Manchester Piccadilly,02/14/2024,01:30:00,02:00:00,02:00:00,On Time,-,No
b8e7e600-788b-4a51-ac94,08-02-2024,4:37 AM, Online,CREDIT CARD,,Standard,Advance  ,3.0, liverpool lime street,MANCHESTER PICCADILLY,02/09/2024,03:00:00,3:30 AM,03:30:00,On-Time,,no
f6a818e3-b4ea-4dae-a650,04/02/2024,09:32:37,Station,Credit Crad,,Standard,Advance  ,76.0,Liverpool Lime Street, London Euston,02/12/2024,08:00:00,10:15:00,10:15:00,On Time  ,,N
604035ec-f535-49df-b31d,01/13/2024,19:47:04,Online  ,Contactless,Disabled,Standard,Advance,23.0, london kings cross,York,14-01-2024,6:15 PM,20:05:00,20:05:00,On Time,None,FALSE
695638e5-7182-4a47-b9e4,24-03-2024,7:27 AM,Online  ,Credit Card,,STANDARD,Off-Peak,19.0,LONDON PADDINGTON,READING  ,24/03/2024,07:45:00,08:45:00,08:45:00,On-Time,,no
4e536cb6-d490-40bf-be88,04/24/2024,02:02:00,Online  , Credit Card,,STANDARD, Off-Peak  ,5.0,Liverpool Lime Street, Manchester Piccadilly  ,2024-04-24,03:30:00,04:00:00,04:00:00,on time  ,,N
068bedb4-34d5-4874-98d8,2024-01-05,17:09:58,Station,Debit Card  ,Adult, standard  ,anytime,101.0,Liverpool Lime Street, London Euston,2024-01-05,5:30 PM,19:45:00,7:49 PM,DELAYED,Technical Issue,Y
0b4c2efc-913c-4f98-89fb,23-04-2024,2:45 PM,ONLINE,Credit Card  ,,Standard, Anytime,6.0,Liverpool Lime Street,Manchester Piccadilly,23-04-2024,4:15 PM,16:45:00,16:45:00,OnTime,,No
66d20798-a59a-4127-94ee,2024-03-04,13:38:57,ONLINE,Contact less,,Standard,advance,8.0,LONDON ST PANCRAS,Birmingham New Street  ,2024/03/05,12:00 PM,13:20:00,13:20:00, ON TIME,,FALSE
43460d86-e77b-4889-b60f,2024/03/23,06:46:59,Online,-,,Standrd,Advance,7.00 GBP,LONDON EUSTON,Birmingham New Street,2024/03/24,05:15:00,06:35:00,6:35 AM,On-Time,,N
9bd8ca0d-fadd-49e0-b7a0,01/12/2024,08:23:29,Station,Credit Card,,Standard  ,advance  ,3.0, Liverpool Lime Street,Manchester Piccadilly,2024-01-13,6:45 AM,7:15 AM,07:15:00,On Time,,false
768f964f-72b1-4c79-a058,22/01/2024,9:40 AM,Station,Credit Card,,standard  ,advance,76.0,Liverpool Lime Street,London Euston,2024-02-11,08:00:00,10:15 AM,,Cancled,Staff Shortage  ,No
dc74939a-222a-4201-829a,2024-03-05,14:44:30,Online,contactless,,Std,Advance  ,3.0,manchester piccadilly,liverpool lime street,2024-03-06,13:00:00,13:30:00,13:30:00,On Time,,No
44efc69e-6175-42f6-9839,03/01/2024,4:14 PM,Station,N/A,Adult,Standard, ANYTIME,9.0,london euston  ,BIRMINGHAM NEW STREET,03-01-2024,5:45 PM,19:05:00,,Cancelled,Technical Issue,No
2de78013-ccf4-4d30-bbdd,09-02-2024,14:17:25,Online  ,Credit Card  ,Disabled,Standard  , Off-Peak,7.0,London Euston,BIRMINGHAM NEW STREET,09/02/2024,15:45:00,17:05:00,17:05:00,On Time,NULL,false
7952a9fd-9006-41a3-ac5e,01/31/2024,16:28:58,Station  ,Credit Card,,Std, Anytime  ,13.0,London Euston,Birmingham New Street,31-01-2024,5:45 PM,7:05 PM,19:05:00,on time,,FALSE
f7f18e04-7479-4f2a-a288,13/02/2024,13:37:21,Online,CC,,Standard,Off-Peak  ,12.0,london st pancras,Birmingham New Street,02/13/2024,3:00 PM,16:20:00,16:20:00,OnTime,,false
9E8B22D4-9712-488D-B9A6,2024-04-20,09:11:31,Station,CREDIT CARD,Disabled  ,First Class  ,Off-Peak,10.0,Liverpool Lime Street,MANCHESTER PICCADILLY  ,20-04-2024,10:30:00,11:00:00,11:00:00,On-Time,,false
dc995a4e-ba23-4b47-a99b,2024/04/28,09:38:06,station,Credit Card,adult,Standrd,Off-Peak,15.0,manchester piccadilly, York,28/04/2024,11:00:00,12:30:00,12:30 PM,OnTime,,no
6b8bcdf3-ca81-4c50-991a,10-03-2024,17:16:29, ONLINE,Credit Card  ,Senior, First Class,Off-Peak,8.0,Liverpool Lime Street,Crewe  ,10-03-2024,18:45:00,19:20:00,7:20 PM, On Time,,FALSE
4711a619-feb2-41d1-b70d,2024-04-14,02:36:53,Online,Contact less,,Standard,Off-Peak,53.0,London Kings Cross,York,"April 14, 2024",4:00 AM,5:50 AM,05:50:00,OnTime,,no
7F80520F-C3ED-4BA8-96D7,10-02-2024,10:33:24,Station,,,Standard,Advance,3.0,Liverpool Lime Street, Manchester Piccadilly,12-02-2024,09:00:00,09:30:00,9:30 AM,On Time  ,,0
416472d8-3c4a-4627-a792,2024/04/24,03:13:47,Online,Credit Card  ,,Standrd, ADVANCE,3.0,manchester piccadilly,Liverpool Lime Street,25/04/2024,01:30:00,2:00 AM,02:54:00,Delayed,Signal Failure  ,Yes
cbdc5d94-606e-450f-be2c,18-03-2024,7:01 AM,Online,Contactless,, Standard  , Anytime,25.0,London Paddington,Reading,2024-03-18,08:30:00,09:30:00,09:30:00,On-Time,,FALSE
19c17636-6cb4-43c0-bc84,04/29/2024,21:45:35,Online,CONTACTLESS,Disabled,Std,Advance,2.0,Liverpool Lime Street,Manchester Piccadilly  ,2024-04-30,8:15 PM,20:45:00,20:45:00,OnTime,,No
6644d59d-9c48-4e4c-a721,2024-04-23,08:21:49,Online,Credit Card,,Standard,Advance,,London Paddington  , Oxford,24/04/2024,7:45 AM,09:15:00,9:15 AM,OnTime,,N
